Heures,Consommation,Prévision J-1,Prévision J,Fioul,Charbon,Gaz,Nucléaire,Eolien,Solaire,Hydraulique,Pompage,Bioénergies,Ech. physiques,Taux de Co2,Ech. comm. Angleterre,Ech. comm. Espagne,Ech. comm. Italie,Ech. comm. Suisse,Ech. comm. Allemagne-Belgique,Fioul - TAC,Fioul - Cogén.,Fioul - Autres,Gaz - TAC,Gaz - Cogén.,Gaz - CCG,Gaz - Autres,Hydraulique - Fil de l?eau + éclusée,Hydraulique - Lacs,Hydraulique - STEP turbinage,Bioénergies - Déchets,Bioénergies - Biomasse,Bioénergies - Biogaz
02:15,,39600,39600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:30,39050,38800,38600,281,952,1076,39786,1091,0,4304,-1231,705,-7913,42,-1975,-1200,-1103,-1582,-1753,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
02:45,,38000,37900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:00,37210,37200,37200,277,866,1072,38951,1147,0,3811,-1644,708,-7978,42,-1600,-1200,-1103,-1991,-2118,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
03:15,,36800,36700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:30,36486,36400,36200,284,875,1079,38582,1209,0,3487,-1663,702,-8069,43,-1600,-1200,-1103,-1991,-2118,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
03:45,,36250,35950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:00,35842,36100,35700,281,883,1079,38303,1276,0,3434,-1989,708,-8132,43,-1599,-1200,-1103,-1940,-2426,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
04:15,,35950,35650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:30,35792,35800,35600,285,935,1079,38489,1300,0,3457,-2118,703,-8339,44,-1599,-1200,-1103,-1940,-2426,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
04:45,,36100,35750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:00,35800,36400,35900,285,882,1081,38534,1319,0,3451,-2086,705,-8370,43,-1600,-1200,-1103,-1948,-1847,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
05:15,,36850,36400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:30,36843,37300,36900,283,881,1086,38574,1339,0,3505,-1862,702,-7664,43,-1600,-1200,-1103,-1948,-1847,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
05:45,,37750,37400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:00,37756,38200,37900,283,927,1082,38998,1338,0,3623,-1603,706,-7598,43,-985,-1200,-1103,-1694,-2545,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
06:15,,38600,38250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:30,38662,39000,38600,286,1020,1107,39349,1315,1,4045,-1587,708,-7581,44,-985,-1200,-1103,-1694,-2545,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
06:45,,39850,39350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:00,39880,40700,40100,285,1139,1136,39774,1327,22,4139,-1350,702,-7294,46,-1470,-599,-1103,-1040,-2801,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
07:15,,41750,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:30,41770,42800,41900,286,1386,1229,40034,1305,97,4343,-518,696,-7090,50,-1470,-599,-1103,-1040,-2801,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
07:45,,43700,42750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:00,43657,44600,43600,285,1570,1343,39932,1309,234,5198,-22,690,-6881,52,-1641,-325,-1103,390,-2893,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
08:15,,45550,44550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:30,45623,46500,45500,274,1698,1410,40344,1115,439,5199,-45,675,-5486,54,-1641,-325,-1103,390,-2893,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
08:45,,47200,46600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:00,47188,47900,47700,268,1709,1610,40494,954,652,6369,-52,656,-5472,54,-1755,-155,-1103,532,-1827,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
09:15,,48500,48150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:30,48670,49100,48600,268,1701,1611,40415,844,867,6742,-17,648,-4409,53,-1755,-155,-1103,532,-1827,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
09:45,,49500,49300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:00,49692,49900,50000,268,1753,1584,40379,851,1043,7504,-2,644,-4332,53,-1999,-369,-1103,588,-356,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
10:15,,50300,50300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:30,50558,50700,50600,267,1699,1570,40119,920,1230,7421,-2,654,-3320,52,-1999,-369,-1103,588,-356,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
10:45,,51000,50850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:00,51046,51300,51100,268,1713,1582,40200,953,1413,7452,-2,656,-3190,52,-2000,-600,-1103,617,1415,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
11:15,,51650,51550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:30,51735,52000,52000,266,1585,1557,39913,989,1544,7054,-2,660,-1831,50,-2000,-600,-1103,617,1415,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
11:45,,52400,52400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,52434,52800,52800,266,1704,1298,40158,1034,1679,7389,-2,660,-1753,50,-2000,-600,-1103,1100,1820,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
12:15,,52650,52550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:30,52601,52500,52300,267,1575,1475,39988,1098,1790,6649,-2,661,-900,50,-2000,-600,-1103,1100,1820,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
12:45,,53100,53050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:00,52839,53700,53800,267,1609,1590,40054,1199,1807,6779,-3,668,-1132,51,-2000,-600,-1103,750,1687,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
13:15,,52800,52900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:30,51964,51900,52000,267,1652,1563,40030,1277,1885,6180,-2,668,-1556,52,-2000,-600,-1103,750,1687,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
13:45,,52100,52200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:00,51785,52300,52400,282,1711,1557,39748,1320,1894,6031,-3,668,-1422,53,-2000,-599,-1103,1037,1725,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
14:15,,52350,52450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:30,52144,52400,52500,282,1787,1290,40131,1279,1892,6093,-2,655,-1262,53,-2000,-599,-1103,1037,1725,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
14:45,,51900,52000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:00,51297,51400,51500,281,1820,1282,40129,1239,1899,5183,-3,655,-1188,54,-2000,-600,-1103,788,1560,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
15:15,,51000,51100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:30,50607,50600,50700,285,1742,1293,39653,1303,1845,5488,-2,656,-1655,53,-2000,-600,-1103,788,1560,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
15:45,,50300,50400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:00,50072,50000,50100,270,1703,1331,39499,1309,1744,5347,-2,662,-1790,53,-2000,-525,-1253,498,1247,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
16:15,,49550,49600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:30,49364,49100,49100,268,1650,1307,39565,1294,1575,5268,-3,667,-2227,52,-2000,-525,-1253,498,1247,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
16:45,,48700,48700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:00,48999,48300,48300,268,1609,1105,39358,1352,1413,5702,-2,670,-2477,50,-2000,-600,-1403,302,129,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
17:15,,48100,48100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:30,48364,47900,47900,268,1727,1152,39841,1313,1277,6056,-2,679,-3948,52,-2000,-600,-1403,302,129,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
17:45,,48000,48000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:00,48253,48100,48100,267,1655,1290,39579,1464,1030,6117,-2,680,-3828,52,-2000,22,-1403,361,-683,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
18:15,,48300,48300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:30,48272,48500,48500,267,1561,1468,39559,1442,842,6668,-2,682,-4216,51,-2000,22,-1403,361,-683,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
18:45,,48850,48850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:00,48873,49200,49200,267,1608,1474,39937,1399,633,6860,-2,691,-3993,51,-2000,-90,-1103,401,-1658,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
19:15,,48650,48650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:30,48205,48100,48100,267,1756,1410,40163,1330,412,6903,-3,687,-4721,54,-2000,-90,-1103,401,-1658,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
19:45,,47700,47700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:00,47236,47300,47300,268,1590,1461,39749,1385,222,6713,-2,688,-4837,52,-2000,-599,-1103,164,-2435,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
20:15,,46550,46550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:30,45998,45800,45800,270,1626,1415,39841,1423,104,6888,-16,691,-6245,52,-2000,-599,-1103,164,-2435,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
20:45,,45250,45250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:00,45151,44700,44700,268,1731,1432,40159,1401,25,5555,-46,693,-6066,55,-1975,-599,-1103,-162,-1115,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
21:15,,44700,44650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:30,45117,44700,44600,268,1654,1469,39834,1367,2,5038,-53,693,-5154,55,-1975,-599,-1103,-162,-1115,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
21:45,,45150,45050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:00,45670,45600,45500,266,1754,1331,40148,1397,0,4829,-179,703,-4579,56,-2000,-600,-1103,255,942,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
22:15,,46200,46100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30,46372,46800,46700,266,1476,1117,39075,1500,0,5269,-184,704,-2851,50,-2000,-600,-1103,255,942,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
22:45,,48150,48050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:00,48597,49500,49400,268,1579,1161,39605,1597,0,6467,-184,704,-2601,51,-2000,-600,-1103,518,1391,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
23:15,,48350,48300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:30,47343,47200,47200,267,1228,1095,39096,1658,0,5376,-183,715,-1908,45,-2000,-600,-1103,518,1391,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
23:45,,46700,46700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:00,46453,46200,45900,267,1082,1146,39081,1677,0,4462,-3,711,-1970,44,-2000,-600,-1104,89,407,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
00:15,,44800,44250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:30,43886,43400,42600,267,1011,1032,38987,1578,0,4094,-345,720,-3458,43,-2000,-600,-1104,89,407,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
00:45,,42100,41800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:00,41155,40800,41000,267,861,967,38580,1575,0,3853,-1722,728,-3955,41,-2000,-1200,-1104,312,-450,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
01:15,,40950,40850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:30,40531,41100,40700,267,905,948,39297,1600,0,3821,-2102,724,-4929,41,-2000,-1200,-1104,312,-450,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
01:45,,40850,40450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:00,39870,40600,40200,267,813,938,38589,1664,0,3684,-2108,725,-4703,40,-2000,-1200,-1104,-648,-311,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
02:15,,39600,39400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:30,39338,38600,38600,267,866,947,38831,1616,0,3551,-2106,727,-5360,41,-2000,-1200,-1104,-648,-311,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
02:45,,37900,37950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:00,37519,37200,37300,267,814,903,37309,1556,0,3521,-2101,717,-5468,42,-2000,-1200,-1104,-810,-820,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
03:15,,36800,36800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:30,36686,36400,36300,268,842,866,37032,1487,0,3509,-2119,714,-5913,42,-2000,-1200,-1104,-810,-820,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
03:45,,36150,36050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:00,35945,35900,35800,268,782,864,36806,1479,0,3300,-2120,712,-6146,41,-2000,-1200,-1104,-840,-1071,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
04:15,,35750,35600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04:30,35684,35600,35400,267,784,865,36942,1388,0,3279,-2117,718,-6443,41,-2000,-1200,-1104,-840,-1071,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
04:45,,35900,35600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:00,35961,36200,35800,267,807,866,37117,1342,0,3236,-2110,717,-6281,42,-2000,-1199,-1104,-870,-1243,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
05:15,,36700,36400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05:30,36879,37200,37000,268,821,864,37962,1322,0,3259,-1877,722,-6463,41,-2000,-1199,-1104,-870,-1243,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
05:45,,37700,37400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:00,37803,38200,37800,268,858,865,38644,1220,0,3329,-1679,725,-6428,41,-1865,-1200,-1104,-1946,-323,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
06:15,,38600,38250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06:30,38769,39000,38700,267,938,907,39179,1126,1,3607,-1431,728,-6552,42,-1865,-1200,-1104,-1946,-323,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
06:45,,39700,39450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:00,39787,40400,40200,269,1009,1033,39631,1053,18,3817,-1348,726,-6422,44,-1823,-600,-1104,-1870,-522,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
07:15,,41300,41050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07:30,41718,42200,41900,269,1330,1057,39718,1032,99,4256,-758,712,-5996,49,-1823,-600,-1104,-1870,-522,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
07:45,,43200,43050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:00,43614,44200,44200,269,1639,1058,40392,967,227,4563,-331,702,-5873,53,-1725,-565,-1104,-459,-1084,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
08:15,,45000,44950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08:30,45519,45800,45700,267,1656,1061,40299,947,429,5172,-2,697,-5007,52,-1725,-565,-1104,-459,-1084,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
08:45,,46750,46650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:00,47112,47700,47600,268,1780,1058,40389,999,663,6126,-29,691,-4832,53,-2000,-592,-1104,116,-130,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
09:15,,48350,48100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09:30,48670,49000,48600,269,1801,1055,40378,1068,941,6505,-50,685,-3982,53,-2000,-592,-1104,116,-130,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
09:45,,49550,48900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:00,49611,50100,49200,268,1850,1057,40192,1100,1182,7110,-53,680,-3774,53,-2000,-600,-1104,341,71,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
10:15,,50450,49700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10:30,50285,50800,50200,268,1866,1059,40252,1166,1365,7149,-2,684,-3522,53,-2000,-600,-1104,341,71,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
10:45,,51050,50400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:00,50880,51300,50600,269,1807,1056,40268,1223,1556,7427,-2,687,-3412,51,-2000,-600,-1104,258,518,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
11:15,,51650,51050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11:30,51405,52000,51500,268,1679,1055,40399,1261,1676,7493,-2,690,-3114,49,-2000,-600,-1104,258,518,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
11:45,,52400,51850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:00,52001,52800,52200,272,1642,1057,40503,1312,1796,7792,-2,692,-3064,48,-2000,-600,-1104,162,1276,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
12:15,,52500,51800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12:30,51862,52200,51400,271,1532,1059,40448,1327,1886,7494,-2,686,-2839,46,-2000,-600,-1104,162,1276,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
12:45,,52850,52200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:00,52308,53500,53000,272,1574,1076,40447,1384,1948,7399,-2,705,-2494,47,-2000,-600,-1104,-11,860,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
13:15,,52550,52000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13:30,51456,51600,51000,272,1708,1223,40412,1354,1996,7005,-2,705,-3216,50,-2000,-600,-1104,-11,860,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
13:45,,51750,51200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:00,51364,51900,51400,272,1569,1315,40376,1351,1970,6709,-2,706,-2903,49,-1848,-600,-1104,2,768,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
14:15,,51900,51600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14:30,51551,51900,51800,271,1744,1315,40398,1458,1955,6736,-3,711,-3035,52,-1848,-600,-1104,2,768,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
14:45,,51250,51150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:00,50611,50600,50500,272,1612,1314,40241,1424,1903,6236,-2,703,-3092,50,-1848,-600,-1104,-187,310,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
15:15,,50400,50250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15:30,49933,50200,50000,271,1602,1313,40233,1434,1852,6239,-2,713,-3721,50,-1848,-600,-1104,-187,310,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
15:45,,49700,49500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:00,49199,49200,49000,271,1612,1220,39659,1448,1752,6089,-3,714,-3565,51,-1898,-600,-1104,3,-499,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
16:15,,48950,48750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16:30,48565,48700,48500,271,1708,1191,39818,1468,1618,6141,-2,711,-4358,52,-1898,-600,-1104,3,-499,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
16:45,,48350,48150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:00,48071,48000,47800,271,1723,1192,39975,1466,1426,5764,-3,709,-4452,53,-1960,-514,-1104,-36,-1655,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
17:15,,47850,47600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17:30,47638,47700,47400,271,1653,1148,40306,1447,1247,6369,-3,716,-5516,51,-1960,-514,-1104,-36,-1655,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
17:45,,47650,47350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:00,47543,47600,47300,272,1713,1184,40247,1389,1038,6458,-2,719,-5474,52,-2000,362,-1104,83,-1510,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
18:15,,47750,47450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18:30,47703,47900,47600,271,1522,1208,40120,1333,822,6001,-2,725,-4297,50,-2000,362,-1104,83,-1510,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
18:45,,48400,48050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:00,48268,48900,48500,271,1648,1207,40333,1301,606,6589,-2,721,-4405,51,-1855,447,-1104,-252,-2091,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
19:15,,48400,48000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19:30,47621,47900,47500,271,1603,1214,40324,1255,399,6951,-2,708,-5101,51,-1855,447,-1104,-252,-2091,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
19:45,,47450,47100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:00,46634,47000,46700,271,1539,1219,40336,1208,213,6374,-2,716,-5240,50,-1856,225,-1104,-634,-2628,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
20:15,,46250,45950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20:30,45348,45500,45200,272,1693,1174,40364,1102,94,6060,-2,717,-6125,53,-1856,225,-1104,-634,-2628,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
20:45,,45000,44700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:00,44556,44500,44200,271,1798,1202,40255,1008,22,5602,-2,717,-6317,56,-1646,134,-1104,-888,-2546,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
21:15,,44600,44300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21:30,44767,44700,44400,271,1786,1220,40283,1004,1,5769,-2,708,-6274,56,-1646,134,-1104,-888,-2546,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
21:45,,45000,44750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:00,45189,45300,45100,271,1615,1215,39942,1057,0,6482,-2,720,-6112,52,-1730,5,-1104,377,-1641,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
22:15,,45900,45700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22:30,45987,46500,46300,271,1468,1204,39691,1127,0,6241,-2,738,-4751,50,-1730,5,-1104,377,-1641,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
22:45,,47700,47500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:00,48133,48900,48700,271,1707,1204,40134,1154,0,7158,-1,736,-4230,53,-2000,-379,-1103,383,-247,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
23:15,,47900,47650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23:30,46928,46900,46600,271,1547,1169,39988,1261,0,5521,-5,738,-3563,52,-2000,-379,-1103,383,-247,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
23:45,,46100,45950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:00,46087,45300,45300,271,1526,1167,39480,1384,0,5076,-2,737,-3552,52,-2000,-600,-1104,-940,-436,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
00:15,,43950,43950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00:30,43589,42600,42600,271,1515,1063,39497,1378,0,4505,-11,741,-5369,52,-2000,-600,-1104,-940,-436,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
00:45,,41300,41450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:00,40802,40000,40300,272,1376,1064,39108,1404,0,3911,-1320,747,-5760,52,-2000,-1200,-1104,-1527,-286,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
01:15,,40050,40300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01:30,40148,40100,40300,271,1511,966,39580,1367,0,3752,-1735,748,-6311,54,-2000,-1200,-1104,-1527,-286,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
01:45,,39850,40100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:00,39511,39600,39900,271,1418,965,39240,1316,0,3547,-1616,746,-6377,53,-1964,-1200,-1104,-1632,-1809,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
02:15,,38900,39150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02:30,38847,38200,38400,271,1665,965,39994,1251,0,3441,-1427,741,-8055,57,-1964,-1200,-1104,-1632,-1809,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
02:45,,37450,37700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03:00,37194,36700,37000,270,1418,965,39059,1196,0,3482,-1940,739,-7996,54,-2000,-1200,-1104,-1813,-2949,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
03:15,,36250,36500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
